offer_id,offer_url,title,updated_time,address,metro_station,neighborhood,district,description,status,unpublished_date,price_info,distance,commission_value,deposit_value,rental_period,utilities_type,commission_info,deposit_info,price_value,cian_estimation_value,days_active,price_difference,price_difference_value,price_change_value,price_change_formatted,outside_distance,cian_estimation
315942685,https://www.cian.ru/rent/flat/315942685/,"2-комн. квартира, 57 м², 3/8 этаж",2025-04-07 10:27:00,"Ленинский проспект, 73/8",м. Университет,р-н Гагаринский,ЮЗАО,"Сдается 2 комнатная квартира
Москва, Ленинский проспект 73/8

Рассмотрим жильцов без животных

метро Октябрьская 15 мин. трансп.
метро Университет 15 мин. пешком,
метро Профсоюзная 20 мин. пешком,
метро Академическая 25 мин. пешком.

3 этаж 8— ми этажного кирпичного дома, 1958 года постройки

Общая площадь — 56,5 кв.м., жилая — 32,8 кв.м. (комнаты изолированные), кухня — 9 кв.м., санузел (раздельный), балкон.

Квартира светлая, просторная. Имеется для проживания вся необходимая мебель и бытовая техника.

Инфраструктура развита, в пешей доступности: магазины, супермаркеты (Дикси, ВкусВилл), рестораны, кафе.

Сдается квартира на длительный срок",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 65 000 ₽",6.9,60.0,65000.0,От года,комм. платежи включены (без счётчиков),комиссия 60%,залог 65 000 ₽,,,,,,,,,
178743311,https://www.cian.ru/rent/flat/178743311/,"2-комн. квартира, 83,5 м², 4/9 этаж",2025-04-07 13:13:00,"Малая Сухаревская площадь, 1С1",м. Сухаревская,р-н Мещанский,ЦАО,"Квартира сдается до ноября 2025 года.
Квартира  в сталинском здании на внешней стороне Садового Кольца, 400 метров до м. Сухаревская, 700 метров до м. Цветной Бульвар. Окно спальни выходит во двор, окна гостиной выходят на Садовое кольцо. Светлые просторные комнаты с высокими потолками. Из техники: стиральная машина, электрический чайник, холодильник, телевизор. Есть балкон на кухне, окна звуконепроницаемые. Квартира без ""евроремонта"". Квартира трехкомнатная, одна комната закрыта.",non active,2025-04-08 20:49:00,"На несколько месяцев, комм. платежи включены (счётчики включены), без комиссии, залог 75 000 ₽",6.73,,,На несколько месяцев,комм. платежи включены (счётчики включены),без комиссии,залог 75 000 ₽,,,0.0,,,new,new,,
314887448,https://www.cian.ru/rent/flat/314887448/,"2-комн. квартира, 38,1 м², 9/12 этаж",2025-04-05 20:55:00,"2-й Мосфильмовский переулок, 1",м. Киевская,р-н Раменки,ЗАО,"сдается отличная полноценная 2-х комнатная квартира. Рассматриваем жильцов на долгий срок. В квартире имеется всё для проживания. Закрытая парковка - под шлагбаумом. Потрясающие виды из окна. Близкая доступность к ТТК, МГУ, Воробьёвы Горы, Лужники, Москва-Сити и многое другое. 
Оперативный показ!",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 70 000 ₽",4.1,,,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 70 000 ₽,,,2.0,-3 000 ₽/мес.,-3000.0,,new,,
315937890,https://www.cian.ru/rent/flat/315937890/,"1-комн. квартира, 37,5 м², 10/16 этаж",2025-04-06 19:39:00,"Духовской переулок, 12А",м. Шаболовская,р-н Даниловский,ЮАО,"Сдается на долгий срок 1-но комнатная квартира в 15 мин пешком от м.Тульская. В квартире произведен косметический ремонт. Комната площадью 20 кв.м просторная и светлая, меблирована ( кровать, шкаф, полки под ТВ и ТВ, кондиционер), из комнаты выход на большую и остекленную лоджию, окна во двор. Кухня площадью 9,5 кв.м. оборудованна новым кухонным гарнитуром, варочной панелью, вытяжкой, холодильником, СВЧ, столом и стульями. В коридоре шкаф. Сан.узел совмещенный в плитке, сантехника современная, установлена стиральная машина. рассмотрим одиночек или  семейную пару, детей от 7-8 лет рассматриваем.   Вся инф-ра в шаговой доступности: школы, дет сады, сетевые магазины, круглосуточные магазины, ТЦ, банки, фитнесс, парковка стихийная бесплатная, зеленый район, детские и спорт  площадки. Удобные выезды на транспортные магистрали: ТТК, Садовое кольцо, Варшавское ш и другие.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 73 000 ₽",5.53,,,От года,комм. платежи включены (без счётчиков),комиссия 60%,залог 73 000 ₽,,,1.0,,,,new,True,
315778278,https://www.cian.ru/rent/flat/315778278/,"1-комн. квартира, 35 м², 2/10 этаж",2025-04-07 03:47:00,"улица Шаболовка, 17",м. Шаболовская,р-н Якиманка,ЦАО,"Предлагается в аренду уютная и комфортная квартира.
все параметры и фотографии соответствуют действительности.
Квартира готова к заселению - есть все необходимое для полноценного проживания!
Оперативный показ в удобное время. Никаких предоплат - всё честно и прозрачно!
Любые вопросы можете задать нашему брокеру по телефону в объявлении!
Эта квартира ждет Вас!",non active,--,"От года, комм. платежи включены (счётчики включены), комиссия 35%, залог 85 000 ₽",3.98,,,От года,комм. платежи включены (счётчики включены),комиссия 35%,залог 85 000 ₽,,,1.0,-10 000 ₽/мес.,-10000.0,,new,,
315448635,https://www.cian.ru/rent/flat/315448635/,"2-комн. квартира, 47 м², 8/9 этаж",2025-04-08 18:05:00,"Ленинский проспект, 41/2",м. Ленинский проспект,р-н Гагаринский,ЮЗАО,"квартира в кирпичном доме с толстыми стенами, внутри тишина, дом с выездом в центр или мкад, транспортная доступность и остановки метро в минутной шаговой доступности, внутренняя часть квартиры с окнами на две стороны идеально зонирована: отдельная спальная комната с окнами во двор, закрытый вместительный шкаф, просторная ванная комната, большая кухня/гостиная, сделана профессиональная уборка, двор под шлагбаум, парковочных мест в достатке, подъездный холл в прекрасном состоянии, фото реалистичны.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 95 000 ₽",4.51,50.0,95000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 95 000 ₽,,,,,,,,,
314897737,https://www.cian.ru/rent/flat/314897737/,"1-комн. квартира, 53 м², 8/8 этаж",2025-03-13 00:00:00,"Комсомольский проспект, 5/2",м. Парк Культуры,р-н Хамовники,ЦАО,"В историческом районе, рядом с метро ""Парк культуры"", предлагается светлая однокомнатная квартира. В комнате установлена удобная кровать для полноценного отдыха и шкаф для поддержания порядка. В эркере с тремя окнами можно организовать рабочее место. В кухне - стандартный набор бытовой техники, включая духовую печь, обустроена приятная столовая зона с диваном. Подключена стиральная машина. Санузел раздельный.

В здании работают кафе, кинотеатр. В окружении - многочисленные магазины, клиники, кофейни, достопримечательности, музеи. Для прогулок - парки имени М. Горького и Музеон с галерей. Быстрый выезд на Садовое кольцо.

 - Страховой депозит можно оплатить 2-мя частями.
 - Квартиру представляет агент Capital Mars - Ангелина.
 - ID объекта 115801.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 85 000 ₽",1.93,,,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 85 000 ₽,,70000.0,26.0,-15 000 ₽/мес.,-15000.0,,new,,70 000 ₽/мес
315365874,https://www.cian.ru/rent/flat/315365874/,"2-комн. квартира, 59,1 м², 6/16 этаж",2025-04-05 20:05:00,"Нижегородская улица, 25",м. Калитники,р-н Таганский,ЦАО,"Аренда этой квартиры только от собственника!
Просторная квартира с евро ремонтом. Всей необходимой мебелью и электроникой. 
Распашонка. Окна во двор и на улицу. 
Шлагбаум для авто. 
Отдельно есть рядом гаражи, в доме есть подземный отапливаемый гараж. Можно снять отдельно машино место. На выезде из дома авто заправка. 
От метро Римская 1,48 км пешком 15-20 минут
От метро Площадь Ильича 1,62км 20-25 минут 
От ТТК на авто 5 минут. 
В доме магазин Дикси, пекарня скалка, аптека и тд. Рядом фитнес клуб, Сбербанк. Развитая инфраструктура.
Автобусная остановка 3 минуты пешком. 
Без животных. 
Залог за 1 месяца. 
Заключение договора. 
счётчики отдельно.",non active,--,"От года, комм. платежи включены (счётчики включены), без комиссии, залог 85 000 ₽",9.17,0.0,85000.0,От года,комм. платежи включены (счётчики включены),без комиссии,залог 85 000 ₽,,,,,,,,,
315511193,https://www.cian.ru/rent/flat/315511193/,"2-комн. квартира, 40 м², 4/9 этаж",2025-03-31 09:04:00,"улица Шаболовка, 69/32",м. Шаболовская,р-н Даниловский,ЮАО,"Прекрасная двухкомнатная квартира с совершенно новым ремонтом и всей бытовой техникой. Кухня оснащена кухонным гарнитуром,  посудомоечной машиной, микроволновкой, холодильником, питьевой фильтр.
 Ванная комната с душевой кабиной.

Во дворе имеется парковка. 
Не  допускается размещение с питомцами.

Все вопросы по телефону
Оперативные показы.
При обоюдной симпатии возможен торг
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 90 000 ₽",4.41,,,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 90 000 ₽,,,8.0,-20 000 ₽/мес.,-20000.0,,new,,
272591317,https://www.cian.ru/rent/flat/272591317/,"1-комн. квартира, 35 м², 2/5 этаж",2025-03-30 21:45:00,"Большой Саввинский переулок, 16",м. Спортивная,р-н Хамовники,ЦАО,"Cдaётcя уютнaя 1-кoмнaтная квартира полуcтудия в рaйоне Xамовники, полноcтью укoмплeктoвaннaя тeхникой и мебeлью, метpо Cпoртивнaя или Киeвcкая.

Aдpес: Большoй Сaввинский пepеулoк, д. 16, 2 этaж, eсть балкoн (окна вo двоp). Дo метрo 15 минут пeшкoм. Мнoгo пpодуктoвыx мaгазинoв пo дoрoгe. Закрытый двор для парковки автомобиля без доп оплаты (предоставляется метка ключ для открывания шлагбаума)

Из техники: газ.плита с духовкой, вытяжка, широкоформатная посудомоечная машина, микроволновка, большой высокий холодильник, кондиционер, стиральная машинка (вертикальная загрузка), большой бойлер, душевая кабина, телевизор с тв-приставкой, интернет модем/роутер, видеозвонок

Из мебели: угловой раздвижной диван Икеа, полноценный шкаф-купе из трёх отделений с зеркалами, шкаф для книг в комплексе со стенкой с полками Икеа, в прихожей входной комплекс со шкафом, на окнах ролл шторы блэкаут (не пропускают солнечный свет), входная дверь с шумоизоляцией. Застекленный балкон как доп пространство по Вашему усмотрению, удобно для курящих

Метраж: 35м2. Стоимость 70000 + вода гор и хол, электричество, интернет/тв + залог. Залог можно разбить на 2 месяца. Только на долгий срок. Дети и животные обговариваются в каждом отдельном случае, в зависимости от состава. Оперативный показ.

Рассмотрим порядочных, аккуратных, платёжеспособных.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 30%, залог 70 000 ₽",0.75,,,От года,комм. платежи включены (без счётчиков),комиссия 30%,залог 70 000 ₽,,,8.0,3 000 ₽/мес.,3000.0,-2500.0,-2 500 ₽/мес.,,
215787753,https://www.cian.ru/rent/flat/215787753/,"1-комн. апартаменты, 29 м², 2/7 этаж",2025-03-26 17:58:00,"Нижняя Красносельская улица, 35С1",м. Бауманская,р-н Басманный,ЦАО,"Всего 600 метров до ст. м. ""Красносельская"", 700 метров до ст. м. ""Бауманская"", ЖК KleinHouse. Сдается на длительный срок отличная студия. Дизайнерский ремонт в стиле  лофт. Есть вся необходимая для КОМФОРТНОЙ жизни мебель и бытовая техника. Много мест хранения. Окна во двор. Собственник- ИП, оплата- безнал. Ключи  на руках, оперативный показ и заселение.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 90 000 ₽",8.98,50.0,90000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 90 000 ₽,,,,,,,,,
311457628,https://www.cian.ru/rent/flat/311457628/,"3-комн. квартира, 74 м², 2/5 этаж",2025-03-09 18:54:00,"2-й Верхний Михайловский проезд, 7",м. Ленинский проспект,р-н Донской,ЮАО,"Сдача от собственника.Центр Москвы, уютный, спокойный район. Сталинский дом 2 этаж, с тихими соседями, с окнами выходящими во двор.  13 мин. пешком до м. Тульская, м. Шаболовская. Высота потолков 3 метра.В настоящее время квартира мебелирована, но возможно заехать со своей мебелью на длительный срок! Квартира сдаётся впервые, идеальная чистота! В квартире не жили с животными, собственники никогда не курили! Просьба не беспокоить агентов и посредников с предложениями о помощи в сдаче.  Вопрос о регистрации рассмотрим только после длительной  аренды.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",non active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 100 000 ₽",4.86,,,От года,комм. платежи включены (без счётчиков),без комиссии,залог 100 000 ₽,,,29.0,25 003 ₽/мес.,25003.0,,new,,
315087606,https://www.cian.ru/rent/flat/315087606/,"3-комн. квартира, 56 м², 4/9 этаж",2025-04-03 19:12:00,"улица 1812 года, 8К2",м. Парк Победы,р-н Дорогомилово,ЗАО,Сдается квартира на длительный период. Вся необходимая мебель. Парковочное место во дворе. Планировка квартиры смежно-изолированная.,non active,--,"От года, комм. платежи включены (счётчики включены), без комиссии, залог 80 000 ₽",4.65,0.0,80000.0,От года,комм. платежи включены (счётчики включены),без комиссии,залог 80 000 ₽,,,,,,,,,
153165275,https://www.cian.ru/rent/flat/153165275/,"2-комн. квартира, 55 м², 18/32 этаж",2025-04-03 10:20:00,"Хорошевское шоссе, 12к1",м. Улица 1905 года,р-н Хорошевский,САО,"Сдам на длительный срок 2-х комнатную квартиру
 От метро до подъезда 2 минуты пешком
 В пешей близости (1-10 мин): ТРК/Магазины/АШАН, Престижные школы, Колледжи, Университеты, Больница, Ипподром, ТЦК (транспортное кольцо), Больница им. Боткина
 18/33 этаж, кухня 10м2, комнаты 18+15м2, общая площадь 55м2
 Раздельный санузел, все условия для благоприятного проживания
 На территории комплекса охрана/консьерж в подъезде
 Депозит можно разбить на два месяца
 Коммунальные платежи дополнительно
 Тихие соседи по этажу (Не слышно)
 До Кремля 15 минут на авто
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",non active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 99 000 ₽",6.27,,,От года,комм. платежи включены (без счётчиков),без комиссии,залог 99 000 ₽,,,4.0,,,,new,True,
315103906,https://www.cian.ru/rent/flat/315103906/,"2-комн. квартира, 54 м², 8/16 этаж",2025-04-01 21:16:00,"Олимпийский проспект, 22",м. Достоевская,р-н Мещанский,ЦАО,"За объект уже внесли аванс
ЗАБРОНИРОВАНА ДО 08.04.2025г 
Предлагается светлая и просторная  2-х комнатная квартира на 8-ом этаже 16-ти этажного дома. 

В квартире имеется все необходимое для комфортного проживания. В большой комнате  кровать, шкаф-купе, стол, телевизор с тумбой, кондиционер, балкон. В маленькой комнате диван, зеркальный шкаф-купе, тумба, кондиционер, кресло, очиститель воздуха. На кухне гарнитур, стол со стульями, кресло, холодильник. В коридоре шкаф-купе и встроенный шкаф. Стиральная машина в ванной. 

Дом расположен в шаговой доступности от 3-х станций метро: Достоевская, Марьина роща, Проспект Мира. Въезд во двор ограничен шлагбаумом, во дворе расположена охраняемая стоянка. 

Отличная инфраструктура. Рядом с домом два парка Екатерининский и Фестивальный, торговые центры, театры, музеи, рестораны и кафе, фитнес, салоны красоты, банки и многое другое, где можно разнообразно провести досуг. Цена 70000+счетчики +депозит(разобьем) +агентские 40%. Оперативный показ. Квартира готова к заселению.",non active,2025-04-08 22:24:00,"От года, комм. платежи включены (без счётчиков), комиссия 40%, залог 70 000 ₽",7.47,,,От года,комм. платежи включены (без счётчиков),комиссия 40%,залог 70 000 ₽,,,6.0,5 000 ₽/мес.,5000.0,new,new,,
315564173,https://www.cian.ru/rent/flat/315564173/,"1-комн. квартира, 36 м², 8/12 этаж",2025-04-08 15:55:00,"улица Усачева, 25",м. Спортивная,р-н Хамовники,ЦАО,"Предлагается однокомнатная квартира в 2-3 минутах ходьбы от метро ""Спортивная"". Жилая комната располагает вместительным шкафом, угловым диваном и кроватью. Кухня оснащена классическим гарнитуром и комплектом бытовой техники, включая духовую и микроволновую печи. Установлена стиральная машина. Имеется балкон с видом на тихий двор.

В пешем доступе расположены сетевые магазины, аптеки и поликлиники, в том числе детская, средние и высшие учебные заведения, отделения банков, салоны красоты, фитнес-клубы. Для прогулок - парки Новодевичьи пруды, Нескучный сад, Воробьевы горы. Удобный выезд на ТТК и Комсомольский проспект.

 - Страховой депозит можно оплатить 2-мя частями.
 - Квартиру представляет агент Capital Mars - Евгения.
 - ID объекта 137392.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 80 000 ₽",1.8,50.0,80000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 80 000 ₽,,65000.0,,,,,,,65 000 ₽/мес
315627472,https://www.cian.ru/rent/flat/315627472/,"2-комн. квартира, 43,7 м², 1/5 этаж",2025-04-07 11:24:00,"Стрельбищенский переулок, 21",м. Улица 1905 года,р-н Пресненский,ЦАО,"В престижном месте пешком от Москва Сити сдаём уютную Квартиру с новым ремонтом одному арендатору или семейной паре, и без домашних животных;
Вся современная мебель и бытовая техника есть, комнаты смежные 18 и 11 м2, окна во двор, гардеробное помещение;
оплата с арендаторов по счётчикам за воду и электричество, депозит 70 тр, моя комиссия 25 %; дом в списке реновации с 2029 г.
Рядом остановка автобуса до метро Улица 1905 года;
дом в списке реновации с 2029, так что ещё можно долго арендовать",non active,2025-04-08 23:13:00,"От года, комм. платежи включены (без счётчиков), комиссия 25%, залог 70 000 ₽",5.26,,,От года,комм. платежи включены (без счётчиков),комиссия 25%,залог 70 000 ₽,,,0.0,,,,new,True,
315077950,https://www.cian.ru/rent/flat/315077950/,"2-комн. квартира, 36 м², 2/8 этаж",2025-03-29 18:37:00,"улица Серпуховский Вал, 26",м. Шаболовская,р-н Даниловский,ЮАО,"Сдается на длительный срок от собственника уютная 2-комнатная квартира в Москве на улице Серпуховский Вал, 26. Общая площадь — 36 кв. м, жилая — 23 кв. м. Квартира расположена на 2 этаже 8-этажного кирпичного дома 1961 года постройки. До станции метро ""Шаболовская"" всего 12 минут пешком.

В квартире сделан аккуратный ремонт, установлена современная мебель как в комнатах, так и на кухне. Из техники есть все необходимое для комфортного проживания: кондиционер, холодильник, телевизор и стиральная машина. Планировка удобная, окна выходят как на улицу, так и во двор, что обеспечивает хорошее освещение. В совмещенном санузле установлена душевая кабина. В спальне полноценная двуспальная кровать с новым матрасом, в комнате диван, который при необходимости раскладывается в спальное место. В коридоре и комнатах установлены вместительные шкафы. Квартира готова к заселению.

Дом находится в хорошем состоянии, имеется пассажирский лифт и мусоропровод, а также пандус для удобства передвижения. Наземная парковка рядом с домом позволяет без проблем оставить автомобиль.

Инфраструктура района развита: в шаговой доступности находятся школы, детские сады, клиники и магазины. Это делает квартиру удобной для семей с детьми. Хорошая транспортная доступность позволяет быстро добраться до различных частей города. В двух шагах расположен сквер для прогулок. 

Объявление от собственника, поэтому дополнительных комиссий нет. Рассматриваются арендаторы без животных и вредных привычек.

Риелторам просьба звонить только при наличии клиента, в ином случае от показа буду вынужден отказаться.",non active,--,"От года, комм. платежи включены (счётчики включены), без комиссии, залог 75 000 ₽",4.54,,,От года,комм. платежи включены (счётчики включены),без комиссии,залог 75 000 ₽,,,9.0,-3 000 ₽/мес.,-3000.0,,new,,
315452672,https://www.cian.ru/rent/flat/315452672/,"1-комн. квартира, 50 м², 16/37 этаж",2025-04-02 13:26:00,"Хорошевское шоссе, 12к1",м. Улица 1905 года,р-н Хорошевский,САО,"ВAШEМУ ВHИMАНИЮ!
Предлагaетcя проcтоpнaя однокомнатная квартира в тихом и благoпoлучном pайонe!
Cдается прoсторная однокомнатная квартира с косметическим ремонтом, oчень удoбнaя планирoвкa, светлая кoмнaта. 

В квартиpе имeется: плита, кухонный гарнитур, стиральная машина. 
Вы можете завести любую свою мебель. 

Станция МЕТРО - беговая - в ПЕШЕЙ доступности!
Экологически чистый район с развитой инфраструктурой.
Торговые комплексы, спорт-площадки, автостоянки - всё в шаговой доступности.
Оперативный показ.
Заселение день в день!
По всем вопросам звонить 24/7.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 60 000 ₽",6.27,,,От года,комм. платежи включены (без счётчиков),комиссия 70%,залог 60 000 ₽,,,5.0,,,,new,True,
315415690,https://www.cian.ru/rent/flat/315415690/,"2-комн. квартира, 58 м², 7/16 этаж",2025-03-25 20:08:00,"Большая Тульская улица, 2",м. Шаболовская,р-н Даниловский,ЮАО,"Светлая 2-х комнатная квартира с хорошим ремонтом в средиземноморском стиле. Изолированная спальня, просторная гостиная с электрической кроватью Аскона, полностью оборудованная кухня, гостиная с большим современным ТВ. Есть вся  мебель и техника. В каждой комнате кондиционеры. Санузел раздельный. металлическая входная дверь. Домофон. Лестничная клетка закрывается на электронный ключ. Консьерж.
Во дворе детский сад, школа, большой ТЦ с Азбукой Вкуса и Даниловский гастрорынок через дорогу.
До метро Тульская 5 минут пешком. 
Дети-да, домашние животные- собаки (кроме хаски) тоже да.",non active,--,"От года, комм. платежи включены (счётчики включены), без комиссии, залог 95 000 ₽",5.49,,,От года,комм. платежи включены (счётчики включены),без комиссии,залог 95 000 ₽,,,13.0,,,,new,True,
314929161,https://www.cian.ru/rent/flat/314929161/,"3-комн. квартира, 57 м², 3/9 этаж",2025-04-07 18:23:00,"Средняя Калитниковская улица, 10",м. Пролетарская,р-н Таганский,ЦАО,"Предлагается 3-комнатная квартира общей площадью 57 м² недалеко от станции метро ""Пролетарская"". Для комфортного проживания в наличии имеется вся необходимая мебель, а также кондиционер. Кухонный гарнитур оснащен духовой печью. Подключена стиральная машина. Для удобства организованы гардеробная комната и кладовая. Из дополнительных преимуществ - наличие балкона. Окна обращены во двор и на улицу.

 - Можно с детьми.
 - Объект представляет агент Capital Mars - Елизавета.
 - ID объекта 827468.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 75 000 ₽",8.62,50.0,75000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 75 000 ₽,,,,,,,,,
315381478,https://www.cian.ru/rent/flat/315381478/,"2-комн. квартира, 45 м², 3/5 этаж",2025-03-26 12:20:00,"3-я Красногвардейская улица, 2",м. Москва-Сити,р-н Пресненский,ЦАО,"В долгосрочную аренду предлагается уютная  двухкомнатная квартира. Есть вся необходимая мебель и техника для комфортного проживания. Сделан качественный ремонт. Квартира расположена в 10 и минутах ходьбы от Москва - СИТИ , рядом три станции метро, удобный выезд на третье транспортное кольцо. Комнаты смежные. Звоните.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 80 000 ₽",4.7,50.0,80000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 80 000 ₽,,,,,,,,,
315911099,https://www.cian.ru/rent/flat/315911099/,"2-комн. квартира, 44 м², 3/4 этаж",2025-04-08 11:07:00,"Тихвинский переулок, 10-12к2",м. Менделеевская,р-н Тверской,ЦАО,"Двухкомнатная квартира, студия (кухня совмещенная с гостиной и одна изолированная спальня). Меблирована всем необходимым. Вся необходимая техника. Мраморный био-камин, Тёплые полы. Совмещенный санузел с сауной. Чистый подъезд, всего на 6 квартир, есть место для колясок и велосипедов. Выезд во двор под шлагбаум, есть место для парковки во дворе.",non active,--,"От года, комм. платежи включены (счётчики включены), комиссия 50%, залог 90 000 ₽",6.94,50.0,90000.0,От года,комм. платежи включены (счётчики включены),комиссия 50%,залог 90 000 ₽,,,,,,,,,
315182438,https://www.cian.ru/rent/flat/315182438/,"Апартаменты-студия, 25,4 м², 2/8 этаж",2025-04-02 17:07:00,"Нижегородская улица, 32С15",м. Калитники,р-н Таганский,ЦАО,"аванс до 5.04.Сдаётся уютная, полностью укомплектованая студия, расположенная в устоявшемся районе с развитой инфраструтктрой. 

В шаговой доступности магазины, кафе, рестораны.

До станции Калитники - 7 минут пешком, до станции Римская - 15 минут, у дома расположены остановки общестенного транспорта (автобусная и трамвайная)

Долгосрочная аренда",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 55 000 ₽",9.32,50.0,55000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 55 000 ₽,,,,,,,,,
315594104,https://www.cian.ru/rent/flat/315594104/,"2-комн. квартира, 62 м², 9/11 этаж",2025-04-06 23:40:00,"Варшавское шоссе, 2",м. Тульская,р-н Донской,ЮАО,"Без комиссии !!!Готова к заселению! Хорошая просторная  квартира в сталинке  для комфортного проживания  , комнаты изолированные , потолки высокие, соседи тихие, расположение отличное, хорошая транспортная инфраструктура, двор под шлагбаумом, с парковкой проблем нет, в доме есть магазин продуктовый круглосуточный, рядом пятерочка, тренажерные залы, бассейн,ТК Ереван плаза, до метро 7-10 минут пешком , рядом с домом автобусная, трамвайная остановка, МЦК ,до садового кольца 5 минут...",non active,2025-04-08 11:14:00,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 75 000 ₽",10.52,,,От года,комм. платежи включены (без счётчиков),без комиссии,залог 75 000 ₽,,,1.0,-8 000 ₽/мес.,-8000.0,new,new,,
314893542,https://www.cian.ru/rent/flat/314893542/,"2-комн. квартира, 44,5 м², 5/12 этаж",2025-03-13 16:03:00,"Рабочая улица, 25",м. Москва-Товарная,р-н Таганский,ЦАО,"Предлагаем просторную 2х комнатную квартиру с отличной локацией.
В квартире есть все необходимое для комфортной жизни: дизайнерский ремонт, дорогая добротная мебель, вся техника в квартире новая, балкон застеклен, экомномные счетчики. Очень тихие, спокойные соседи. Находится в шаговой доступности м. Римская/Площадь Ильича и платформы Серп и молот (5 мин.). 
На парковочных местах у дома всегда есть свободные места.",non active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 90 000 ₽",8.58,,,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 90 000 ₽,,,25.0,,,new,new,,
237562758,https://www.cian.ru/rent/flat/237562758/,"1-комн. квартира, 55 м², 16/32 этаж",2025-03-31 08:05:00,"Хорошевское шоссе, 12к1",м. Улица 1905 года,р-н Хорошевский,САО,"Рассматриваем СТРОГО БЕЗ ЖИВОТНЫХ!Вашему вниманию предлагается уютная квартира в ЖК бизнес-класса Дом на Беговой.Кухня изолированная, в комнате и диван и кровать.Достаточное кол-во встроенных шкафов-купе.1совм. просторный сан.узел (и ванна, и душ.кабина, стиралка автомат, бойлер).Парковка во дворе стихийная под шлагбаумом.Хорошая детская площадка.Развитая инфраструктура района.Шаговая доступность к метро.",non active,--,"От года, комм. платежи включены (счётчики включены), комиссия 40%, залог 75 000 ₽",6.27,,,От года,комм. платежи включены (счётчики включены),комиссия 40%,залог 75 000 ₽,,,8.0,,,,new,True,
279286265,https://www.cian.ru/rent/flat/279286265/,"1-комн. квартира, 30 м², 1/5 этаж",2025-04-06 11:33:00,"улица Пырьева, 5К2Б",м. Киевская,р-н Раменки,ЗАО,"Уютная однокомнатная квартира в сталинском кирпичном доме, хороший косметический ремонт,  потолки 3м, металлическая дверь, стеклопакеты,  окна выходят во двор,  на окнах решетки, полностью мебелирована(кровать и диван, шкаф, два комода),  оснащена бытовой техникой, удобное транспортное сообщение, развитая инфраструктура,  оперативный показ",non active,--,"От года, комм. платежи включены (счётчики включены), комиссия 50%, залог 55 000 ₽",3.94,,,От года,комм. платежи включены (счётчики включены),комиссия 50%,залог 55 000 ₽,,,1.0,-1 000 ₽/мес.,-1000.0,,new,,
