offer_id,offer_url,title,updated_time,address,metro_station,neighborhood,district,description,status,unpublished_date,price_info,distance,price_value,rental_period,utilities_type,commission_info,deposit_info,commission_value,deposit_value,activity_date,price_change_value,cian_estimation_value,cian_estimation
315984105,https://www.cian.ru/rent/flat/315984105/,"2-комн. квартира, 60 м², 2/3 этаж",2025-04-16 15:47:00,"Расторгуевский переулок, 4С3",м. Улица 1905 года,р-н Пресненский,ЦАО,"Сдаётся на длительный срок двухкомнатная квартира. Полный комплект мебели и бытовой техники. Парковочное место под шлагбаум. Рассмотрим всех приличных , платежеспособных граждан. Хороший , доброжелательный собственник. Фото соответствует. Показ в любое время по договорённости. Звоните.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 80 000 ₽",4.1,80000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 80 000 ₽,,,2025-04-16 15:47:00,,,
315940995,https://www.cian.ru/rent/flat/315940995/,"1-комн. квартира, 32 м², 4/5 этаж",2025-04-18 08:03:00,"улица Бурденко, 11АС2",м. Парк Культуры,р-н Хамовники,ЦАО,"Квартира в одном из самых престижных районов столицы - Хамовники, на улице Бурденко, дом 11А, строение 2 м на 4м этаже кирпичного дома. В доме выполнен капремонт. Чистый подъезд без запахов. Двор тихий и спокойный, Уникальная локация, исторически сложившаяся культурная, образовательная, социальная инфраструктура. Для прогулок детей и взрослых. Парк Горького, Парк-Усадьба Трубецких, набережная Москвы-реки, Новодевичий монастырь, Усадьба Трубецких, парк Новодевичьи Пруды, сквер Девичьего поля, парк Лужники. В пешей доступности банки, кофе, рестораны, сетевые супермаркеты, Без детей и животных. Звоните с 9:00 - 21:00",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 60 000 ₽",0.97,55000.0,От года,комм. платежи включены (без счётчиков),комиссия 70%,залог 60 000 ₽,,,2025-04-18 08:03:00,-5000.0,,
315904837,https://www.cian.ru/rent/flat/315904837/,"1-комн. квартира, 34 м², 6/7 этаж",2025-04-15 18:10:00,"Большой Тишинский переулок, 26к13-14",м. Улица 1905 года,р-н Пресненский,ЦАО,"Арт. 30640258 Замечательная квартира в хорошем состоянии полностью готова для проживания. Кирпичный дом с высокими потолками 3,2 м, отличной шумоизоляцией и толстыми стенами- летом прохладно, а зимой тепло. Мебель и бытовая техника добавят удобства в повседневную жизнь. Туалетная комната с хорошей вентиляцией и ванной - непременный плюс планировки. На полу паркет. Застекленный балкон, окна во двор. Чистый, уютный подъезд, отличные соседи. Тихий и зеленый двор с детской площадкой, стихийная парковка. 
Сложившаяся инфраструктура района позволит найти всё необходимое для комфортного проживания, рядом детские сады и школы, кафе, поликлиника и аптеки, объекты социально-бытового обслуживания. 
Хорошая транспортная доступность поможет сэкономить время в пути, около 15 минут пешком до станций метро Белорусская, Краснопресненская, Улица 1905 года или Маяковская.
Ждем порядочных,
аккуратных, платежеспособных и ответственных нанимателей, таких, которые
уважают себя, других людей и их имущество. Оперативный показ.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 51 000 ₽",4.42,51000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 51 000 ₽,,,2025-04-18 19:16:00,,,
315827935,https://www.cian.ru/rent/flat/315827935/,"2-комн. квартира, 40 м², 4/9 этаж",2025-04-03 20:57:00,"переулок Волков, 17",м. Краснопресненская,р-н Пресненский,ЦАО,"Сдается уютная 2-х комнатная квартира в тихом центре, в отличном состоянии в пешей доступности (5 минут), сразу от 3 станций метро - ""Баррикадная"", ""Краснопресненская"" и ""Улица 1905 года"". Ранее не сдавалась. Полностью укомплектована новой  техникой и мебелью. Комнаты смежные, в зале раскладной двухспальный диван. В спальне большая тахта  с зоной хранения.   В кухне установлен гарнитур со встроенной газовой панелью Electrolux, духовым  шкафом Indesit, стиральная машина  Indesit. В комнатах на полу дубовый паркет. В кухне, коридоре и ванной комнате крупноформатный керамогранит. Высокоскоростной  интернет, Smart телевидение.  Балкон остеклен стеклопакетами, обшит панелями.Чистый подъезд с лифтом. Окна выходят на тихую улицу с односторонним движением, с видами на зоопарк. Хорошая инфраструктура - магазины, аптеки, школы, детские сады, музеи, зоопарк, фитнес, расположены рядом с домом.
У арендодателя  есть предпочтения по арендаторам, уточняйте",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 87 000 ₽",3.74,87000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 87 000 ₽,,,2025-04-03 20:57:00,,,
315816180,https://www.cian.ru/rent/flat/315816180/,"2-комн. квартира, 47 м², 3/5 этаж",2025-04-15 11:59:00,"улица Шухова, 6",м. Шаболовская,р-н Даниловский,ЮАО,"Сдаётся на срок от 4-х до 7 мес. квартира в ТИХОМ ЦЕНТРЕ! Сдаётся БЕЗ комиссии для арендатора.
Дизайнерский ремонт, есть всё необходимое: 
посудомоечная и стиральная
машина, в спальне шкаф и кровать с ортопедическим матрасом,
большой угловой диван с ящиком для белья, кресло, торшер, журнальный стол. Современный
интерьер и высокоскоростной
интернет создадут Вам
необходимый комфорт!

ИЗОЛИРОВАННЫЕ комнаты,
ВЫСОКИЕ потолки. 
Окна выходят
во двор, восточная сторона,
парковка со шлакбаумом.
Найдётся место для Вашей воспитанной собачки мелкой породы.

РЯДОМ метро Шаболовкая (860
метров), Тульская (15 мин) и
Серпуховская, Октябрьская (18 мин).

ПЕШКОМ легендарный
Даниловский рынок, парк Музеон
центр современного искусства
Гараж, Парк Горького, новая
Третьяковка. 

РЯДОМ сетевые магазины
(ВкусВилл, Дикси и др), два фитнес центра.
____
У собственника могут быть дополнительные пожелания к жильцам. Обсудите их в чате или по телефону.",active,--,"На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 85 000 ₽",4.53,85000.0,На несколько месяцев,комм. платежи включены (без счётчиков),без комиссии,залог 85 000 ₽,,,2025-04-15 11:59:00,,,
315700180,https://www.cian.ru/rent/flat/315700180/,"1-комн. квартира, 34 м², 6/8 этаж",2025-04-11 18:14:00,"Большой Тишинский переулок, 26к13-14",м. Улица 1905 года,р-н Пресненский,ЦАО,"Сдается светлая уютная квартира в престижном районе Москвы

Вас ждет:
 Просторная солнечная комната с балконом — идеальное место для чтения и отдыха
 Удобная кухня со всей необходимой посудой — готовить здесь одно удовольствие
 Свежий ремонт в ванной — каждый день начинается с комфорта
 Высокие потолки 3,2 м и толстые стены — зимой тепло, летом прохладно, отличная шумоизоляция

Почему здесь приятно жить:
 Всего 10-15 минут пешком до метро Белорусская, Краснопресненская и Улица 1905 года
 Тихий зеленый двор — оазис спокойствия в центре города
 Вся инфраструктура под рукой: супермаркеты, медицинские клиники, аптеки, кафе, салоны красоты

Для вашего удобства:
* Вся необходимая мебель и техника
* Стиральная машина, холодильник, плита
* Быстрый интернет
* Квартира полностью готова к заселению

 Звоните в любое время! С удовольствием покажу квартиру и отвечу на все вопросы.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 51 000 ₽",4.42,51000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 51 000 ₽,,,2025-04-11 18:14:00,,,
315651258,https://www.cian.ru/rent/flat/315651258/,"2-комн. квартира, 57 м², 3/9 этаж",2025-04-18 15:00:00,"Донская улица, 6С2",м. Октябрьская,р-н Якиманка,ЦАО,"ЦАО, Якиманка. Стильная, комфортная двухкомнатная квартира в центре Москвы! Сталинский дом, высокие потолки (3.2 м). Качественная, дизайнерская отделка. Функциональная планировка - просторная кухня-гостиная, спальня и кабинет. Два полноценных санузла (один - с душевой кабиной, второй - с ванной-джакузи). Полы с подогревом. Мебель и бытовая техника премиум-класса. Развитая инфраструктура центра Москвы: в шаговой доступности расположены многочисленные кафе, бары, рестораны, отделения банков. Хорошая транспортная доступность: удобный выезд на Садовое кольцо и Ленинский пр-кт. Подробности по телефону и в чате.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 30%, залог 95 000 ₽",3.59,95000.0,От года,комм. платежи включены (без счётчиков),комиссия 30%,залог 95 000 ₽,,,2025-04-18 15:00:00,,,
315629964,https://www.cian.ru/rent/flat/315629964/,"2-комн. квартира, 56 м², 3/9 этаж",2025-04-16 20:44:00,"Кутузовский проспект, 23К1",м. Студенческая,р-н Дорогомилово,ЗАО,"СДАЁТСЯ НА 6 МЕСЯЦЕВ (возможно на 5)
с 20 апреля по 20 октября 

Сдаётся просторная квартира в престижном районе Москвы и историческом доме на короткий срок (от 5 до 6 месяцев). Заезд не ранее 20 апреля, выезд не позже 20 октября. 

Две изолированные комнаты - 25 и 12 кв.м. С/у раздельный, душевая кабина.

Есть всё необходимое для проживания: 2 кровати плюс раскладной диван; места хранения - шкаф купе, комод, тумбы, сервант (всё будет свободно и очищено); холодильник, стиральная машина, телевизор, роутер с интернетом, посуда, постель (3 комплекта), утюг, гладильная доска и прочее. 

Окна ПВХ, пол - плитка, ламинат. В квартире тихо. Парковка во дворе не возможна, только на улице. 

В соседних домах Театр кошек Куклачева и кинотеатр Пионер. 

14 минут пешком до метро Киевская или 10 минут до Кутузовской. Удобная транспортная развязка, Развитая инфраструктура. Много автобусов до центра или м.Киевская.

Проживание с детьми и/или с животными обсуждаемо.",active,--,"На несколько месяцев, комм. платежи включены (без счётчиков), комиссия 33%, залог 75 000 ₽",2.74,75000.0,На несколько месяцев,комм. платежи включены (без счётчиков),комиссия 33%,залог 75 000 ₽,,,2025-04-16 20:44:00,,,
315557884,https://www.cian.ru/rent/flat/315557884/,"2-комн. квартира, 50 м², 4/8 этаж",2025-03-28 17:03:00,"Ленинский проспект, 34/1",м. Ленинский проспект,р-н Гагаринский,ЮЗАО,"Квартира с дорогим евроремонтом, гостиная-студия и изолированная спальня, дом кирпичный, СТП, застекл.балкон, окна на две стороны, полы-паркет и керамогранит с подогревом, гардеробная, сейф, кондиционеры, две плазмы-3Д, техника БОШ, ПММ, встр.кухня с барной стойкой. Двор огорожен, чип от ворот прилагается.  Пешком Воробьевы Горы, Нескучный Сад, пешеходные набережные.",active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 95 000 ₽",4.37,95000.0,От года,комм. платежи включены (без счётчиков),без комиссии,залог 95 000 ₽,,,2025-03-28 17:03:00,,,
315451411,https://www.cian.ru/rent/flat/315451411/,"1-комн. квартира, 56,2 м², 8/10 этаж",2025-04-15 14:52:00,"Кутузовский проспект, 24",м. Студенческая,р-н Дорогомилово,ЗАО,"БЕЗ КОМИССИИ ДЛЯ АРЕНДАТОРА!

ВСЕ коммунальные платежи, свет, вода, интернет ВКЛЮЧЕНЫ в стоимость аренды!!

На длительный срок сдается просторная видовая квартира с окнами на Москва реку и памятник Багратиону!
В квартире есть все необходимое для Счастливого проживания. Уютная кухня, раздельный с/у, удобная гардеробная, коридор со шкафом для одежды, продуманная спальная комната и большая комната с балконом. 

Первый подъезд от моста Багратиона. , можно с детьми, только без ЖИВОТНЫХ. 
Рядом Экспоцентр, Москва-Сити, Киевский вокзал, ТРЦ Европейский, Дорогомиловский рынок, магазины NZ, Магнолия, Перекресток и др. Офисы банков Альфа, Сбербанк, Промсвязьбанк и др., роскошный Парк Победы,  до метро Кутузовская, Выставочная, Деловой центр 5 минут.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",active,--,"От года, комм. платежи включены (счётчики включены), без комиссии, залог 95 000 ₽",3.2,95000.0,От года,комм. платежи включены (счётчики включены),без комиссии,залог 95 000 ₽,,,2025-04-18 07:05:00,,,
315443864,https://www.cian.ru/rent/flat/315443864/,"3-комн. квартира, 57 м², 7/8 этаж",2025-03-31 11:28:00,"Бережковская набережная, 8",м. Киевская,р-н Дорогомилово,ЗАО,"Предлагается в аренду квартира с живописным видом на Москву-реку. 
 Дом расположен  рядом с  метро Киевская. Дом кирпичный, квартира теплая и светлая. Все комнаты изолированные. Она на две стороны- во двор и на набережную.    Необходимая для проживания  бытовая техника и мебель в квартире есть. Вся инфраструктура рядом: магазины, детские сады, школы, поликлиники. Рядом расположен центральный Парк Культуры и отдыха, Торговый центр Европейский.   Длительное проживание и косметический ремонт по желанию приветствуются. Оперативный показ по предварительной договоренности.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 80 000 ₽",1.39,80000.0,От года,комм. платежи включены (без счётчиков),комиссия 60%,залог 80 000 ₽,,,2025-03-31 11:28:00,,,
315312357,https://www.cian.ru/rent/flat/315312357/,"2-комн. квартира, 47,6 м², 8/12 этаж",2025-03-23 17:01:00,"Ходынская улица, 10С1",м. Улица 1905 года,р-н Пресненский,ЦАО,"Сдаётся уютная двухкомнатная квартира в десяти минутах пешком от метро ""Улица 1905 года"". Общая площадь составляет 47,6 кв. м, из которых 32 кв. м — жилая площадь, а кухня занимает 9 кв. м. Квартира расположена на 8 этаже 12-этажного дома, окна выходят на улицу.

В квартире сделан косметический ремонт, есть вся необходимая мебель и техника для комфортного проживания: холодильник, телевизор, стиральная машина. Планировка включает две комнаты и кухню, а также ванную комнату с ванной. Санузел раздельный. В квартире два балкона, где можно наслаждаться свежим воздухом и видом на город.

Дом оборудован двумя пассажирскими лифтами, что удобно для жителей. Для автомобилей предусмотрена наземная парковка. В подъезде есть пандус для удобства. Мусоропровод функционирует, поэтому можно легко избавляться от отходов.

Район с развитой инфраструктурой: поблизости находятся школы, детские сады и магазины. Удобная транспортная доступность до центра города — метро всего в 10 минутах пешком.

Условия аренды:  Предоплата за первый месяц и залог + комиссия агента. Идеально подойдёт для пары или небольшой семьи. Животные обсуждаются отдельно.

Записывайтесь на просмотр, чтобы оценить все преимущества этой квартиры лично!",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 70 000 ₽",5.05,70000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 70 000 ₽,,,2025-03-23 17:01:00,,80000.0,80 000 ₽/мес
315077950,https://www.cian.ru/rent/flat/315077950/,"2-комн. квартира, 36 м², 2/8 этаж",2025-04-17 08:44:00,"улица Серпуховский Вал, 26",м. Шаболовская,р-н Даниловский,ЮАО,"Сдается на длительный срок от собственника уютная 2-комнатная квартира в Москве на улице Серпуховский Вал, 26. Общая площадь — 36 кв. м, жилая — 23 кв. м. Квартира расположена на 2 этаже 8-этажного кирпичного дома 1961 года постройки. До станции метро ""Шаболовская"" всего 12 минут пешком.

В квартире сделан аккуратный ремонт, установлена современная мебель как в комнатах, так и на кухне. Из техники есть все необходимое для комфортного проживания: кондиционер, холодильник, телевизор и стиральная машина. Планировка удобная, окна выходят как на улицу, так и во двор, что обеспечивает хорошее освещение. В совмещенном санузле установлена душевая кабина. В спальне полноценная двуспальная кровать с новым матрасом, в комнате диван, который при необходимости раскладывается в спальное место. В коридоре и комнатах установлены вместительные шкафы. Квартира готова к заселению.

Дом находится в хорошем состоянии, имеется пассажирский лифт и мусоропровод, а также пандус для удобства передвижения. Наземная парковка рядом с домом позволяет без проблем оставить автомобиль.

Инфраструктура района развита: в шаговой доступности находятся школы, детские сады, клиники и магазины. Это делает квартиру удобной для семей с детьми. Хорошая транспортная доступность позволяет быстро добраться до различных частей города. В двух шагах расположен сквер для прогулок. 

Объявление от собственника, поэтому дополнительных комиссий нет. Рассматриваются арендаторы без животных и вредных привычек.

Риелторам просьба звонить только при наличии клиента, в ином случае от показа буду вынужден отказаться.",active,--,"От года, комм. платежи включены (счётчики включены), без комиссии, залог 75 000 ₽",4.54,75000.0,От года,комм. платежи включены (счётчики включены),без комиссии,залог 75 000 ₽,,,2025-04-17 08:44:00,,72000.0,72 000 ₽/мес
315000261,https://www.cian.ru/rent/flat/315000261/,"3-комн. квартира, 80 м², 5/5 этаж",2025-04-17 07:54:00,"Стрельбищенский переулок, 17",м. Улица 1905 года,р-н Пресненский,ЦАО,"Сдаётся большая , уютная , светлая квартира в кирпичном доме с высокими потолками  со всей необходимой мебелью и бытовой техникой . Дом расположен в тихом районе с развитой инфраструктурой , удобной транспортной доступностью . Рассмотрим всех платёжеспособных нанимателей , состав обсуждается . Наталья",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 30 000 ₽",5.16,80000.0,От года,комм. платежи включены (без счётчиков),комиссия 60%,залог 30 000 ₽,,,2025-04-17 07:54:00,,88000.0,88 000 ₽/мес
314946091,https://www.cian.ru/rent/flat/314946091/,Уникальная квартира,2025-04-16 18:10:00,"Гоголевский бульвар, 8",м. Кропоткинская,р-н Хамовники,ЦАО,"Сдаётся уникальная 3-х уровневая квартира 33 м² в историческом доме на Гоголевском бульваре  (знаменитый ""Дом-коммуна"", архитектурный проект М.Гинзбурга). 

Идеальное расположение для тех, кому важна шаговая доступность до всех главных музеев, театров, ресторанов и баров нашего города. 

Квартира располагается на трёх уровнях:

- Первый уровень - прихожая, санузел. Вся сантехника новая, высокого качества. Есть вместительная обувница, удобные вешалки для одежды.

- Второй уровень - кухня, совмещенная с уютной гостиной. 
Кухня оснащена всей необходимой современной бытовой техникой: посудомоечной машиной, холодильником, набором мебели, встроенной варочной панелью, духовым шкафом с функцией гриля и микроволновки. 
В гостиной есть кондиционер, рулонные шторы на окнах ( в квартире всегда очень солнечно), ретро-абажур, 2 кресла и журнальный столик.

- Третий уровень - спальня с двухспальной кроватью, с выдвижными ящиками; встроенными шкафами, душевой кабиной. 

Во дворе - парковка со шлагбаумом, в подъезде есть велосипедная комната, для жильцов дома.

Квартира расположена на 3 и 4 этажах (на лифте  кнопка ""2 этаж"" ), окна выходят в тихий двор.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 100 000 ₽",2.77,100000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 100 000 ₽,,,2025-04-18 18:40:00,,,
314941425,https://www.cian.ru/rent/flat/314941425/,"3-комн. квартира, 51 м², 2/4 этаж",2025-04-16 21:40:00,"Конюшковская улица, 32",м. Краснопресненская,р-н Пресненский,ЦАО,"Предлагается 3-комнатная квартира общей площадью 51 м² недалеко от станции метро ""Краснопресненская"". Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен духовой печью. Подключена стиральная машина. Окна обращены на улицу.

 - Можно с детьми и животными.
 - Объект представляет агент Capital Mars - Алексей.
 - ID объекта 830676.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога",3.15,85000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,без залога,,,2025-04-18 21:55:00,,,
314823008,https://www.cian.ru/rent/flat/314823008/,"Апартаменты-студия, 16 м², 1/7 этаж",2025-03-12 14:45:00,"улица Климашкина, 12",м. Краснопресненская,р-н Пресненский,ЦАО,"Сдаётся просторная студия в квартире на длительный срок в центре столицы, 3 кольцевые станции в пешей доступности до 15 мин.  Всего в квартире 4 индивидуальные студии, у каждой собственный санузел. 
В студии имеется все необходимое для комфортного проживания. 
Заселяем не более одного человека, без домашних животных. 
Залог можно разбить на 2 месяца.
Оперативный показ и заселение, звоните, уважаемые арендаторы!",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 45 000 ₽",4.31,40000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 45 000 ₽,,,2025-03-12 14:45:00,,,
314676517,https://www.cian.ru/rent/flat/314676517/,"2-комн. квартира, 42,4 м², 5/8 этаж",2025-04-15 15:39:00,"Комсомольский проспект, 11",м. Парк Культуры,р-н Хамовники,ЦАО,"КРОВАТЬ В КВАРТИРУ БУДЕТ ПРИОБРЕТАТЬСЯ ПОД АРЕНДАТОРА
Сдается  уютная, с хорошим ремонтом ЕВРОДВУШКА  в самом сердце Москвы,  в престижном районе Хамовники по адресу: улица Проспект Комсомольский, дом 11.  Просторная  кухня совмещена с гостиной. Спальня, выполненная  в теплых постельных тонах, создает атмосферу комфорта и уюта. Высота потолков — 2.64 метра. В квартире есть вся необходимая мебель и техника для комфортного проживания. Санузел совмещенный, отделан современными материалами. Окна выходят во двор. Имеется небольшая  открытый балкон.
Парковка  автотранспорта  во дворе дома.  Въезд через шлагбаум. 
В пешей доступности находится самый известный парк, излюбленное  место  отдыха  москвичей - Парк Горького. 

Район ""Хамовники""  со своей неповторимой историей , тихий,  с развитой инфраструктурой.  
В шаговой доступности  от дома, расположены школы, детские сады, клиники, магазины, бассейны , музеи. Район прекрасно подходит для семей с детьми. 
 Отличная транспортная доступность. Рядом расположены три станции метро: Парк Культуры,  Фрунзенская,  Октябрьская.  До станции  метро ""Парк Культуры"" всего 7  минут пешком, что делает поездки по городу быстрыми и удобными.
Квартира готова к просмотрам.  Рассмотрим порядочных людей, семью или одиночек без вредных привычек.

Приглашаем вас на просмотр! Записывайтесь на удобное для вас время и убедитесь  сами в привлекательности этого предложения.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 37%, залог 90 000 ₽",1.8,89990.0,От года,комм. платежи включены (без счётчиков),комиссия 37%,залог 90 000 ₽,,,2025-04-15 15:39:00,,108500.0,108 500 ₽/мес
314588476,https://www.cian.ru/rent/flat/314588476/,"3-комн. квартира, 80 м², 1/8 этаж",2025-04-15 13:27:00,"Ленинский проспект, 52",м. Воробьёвы горы,р-н Гагаринский,ЮЗАО,"ВАШЕМУ ВНИМАНИЮ!!! 


Сдаётся просторная Евротрешка!!!
 
Окна выходят во двор, поэтому в квартире тихо и спокойно.

В квартире сделан косметический ремонт, есть необходимая мебель на кухне и в комнатах. Просторная ванная комната оборудована ванной. К вашим услугам современная техника: кондиционер, холодильник, посудомоечная и стиральная машины, телевизор. Проведены интернет и телефонная связь, что сделает ваше проживание максимально комфортным.

Дом находится в хорошем состоянии, у подъезда оборудована наземная парковка. В здании установлен пассажирский лифт и есть мусоропровод. Метро ""Воробьёвы горы"" в 22 минутах пешком, что удобно для ежедневных поездок.

Рядом с домом расположены школы, детские сады, клиники и различные магазины, что обеспечивает удобство в повседневной жизни. Это идеальное место для семей с детьми или для тех, кто ценит спокойствие и комфорт.

Приглашаем вас на просмотр этой прекрасной квартиры. Записывайтесь на удобное для вас время, чтобы оценить все преимущества этого предложения лично.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 100 000 ₽",5.61,90000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 100 000 ₽,,,2025-04-18 02:09:00,,91000.0,91 000 ₽/мес
314533727,https://www.cian.ru/rent/flat/314533727/,"1-комн. квартира, 30 м², 2/11 этаж",2025-04-14 15:26:00,"Несвижский переулок, 10",м. Фрунзенская,р-н Хамовники,ЦАО,"Номер лота: 3205360
ЦЕНТР МОСКВЫ. Сдается однокомнатная квартира. Кухонный гарнитур, вся бытовая техника. От метро 5 минут пешком. Рядом Усадьба Трубецких, Парк Горького, Нескучный сад, Фрунзенская набережная. Вся инфраструктура района: магазины, кафе, рестораны, школы.

 ИНКОМ-Парк Культуры.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 60 000 ₽",1.33,60000.0,От года,комм. платежи включены (без счётчиков),комиссия 70%,залог 60 000 ₽,,,2025-04-18 15:55:00,,68000.0,68 000 ₽/мес
314478894,https://www.cian.ru/rent/flat/314478894/,"2-комн. квартира, 60 м², 7/12 этаж",2025-04-07 17:37:00,"Кутузовский проспект, 30",м. Студенческая,р-н Дорогомилово,ЗАО,"Отличная уютная квартира в элитном сталинском доме на Кутузовском проспекте. Престижный центр, развитая инфраструктура, прекрасная транспортная доступность, рядом метро. Окна на большой зеленый двор с парковкой. Чистый подъезд, домофон, видеонаблюдение. Качественный евроремонт, балкон, стеклопакеты, высокие потолки, кондиционеры, полы - паркет и плитка, интернет. Со вкусом подобранная мебель. Встроенный кухонный гарнитур с полным набором необходимой бытовой техники, включая посудомоечную машину. Раздельный санузел с качественной сантехникой. Оперативный показ!",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 90 000 ₽",3.81,90000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 90 000 ₽,,,2025-04-07 17:37:00,,,
314391529,https://www.cian.ru/rent/flat/314391529/,"2-комн. квартира, 58 м², 6/9 этаж",2025-04-17 08:41:00,"Киевская улица, 28/44",м. Студенческая,р-н Дорогомилово,ЗАО,"Номер лота - 3426612
""Дом Союза Композиторов"". Потолки 3 метра. Стильная квартира с дизайнерским ремонтом с применением натуральных материалов.  Гостиная, спальня. Кондиционеры. Итальянская сантехника. Панорамные окна. Трехкамерные стеклопакеты. Много мест для хранения. Парковка стихийная. Рассмотрим Нинимателей без детей и без животных.

 ИНКОМ-Арбатское.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 100 000 ₽",3.39,100000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 100 000 ₽,,,2025-04-18 20:17:00,,,
313417253,https://www.cian.ru/rent/flat/313417253/,"1-комн. квартира, 38 м², 6/9 этаж",2025-04-14 12:07:00,"улица Стасовой, 12",м. Ленинский проспект,р-н Донской,ЮАО,"Впервые сдается однокомнатная квартира . В пешей доступности три станции метро Ленинский проспект,  Шабаловская, площадь Гагарина.  Вся необходимая мебель и бытовая техника, можно со своей мебелью..  В комнате  также есть встроенный шкаф. Балкон. Личные вещи уберут. Все условия обсуждаются.   
Окна с видом на Донской монастырь и на парк. Чистый подъезд,  после ремонта. Во дворе установлен шлагбаум, есть парковочные место. Рассмотрим предложения порядочных и платежеспособных россиян.  Можно с детьми и питомцами. Студентов тоже рассмотрим. Подробности по телефону. Оперативный показ и быстрое заселение.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 35 000 ₽",4.12,65000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 35 000 ₽,,,2025-04-14 12:07:00,,,
313335975,https://www.cian.ru/rent/flat/313335975/,"2-комн. квартира, 47,1 м², 1/14 этаж",2025-04-15 09:48:00,"Стремянный переулок, 21",м. Октябрьская,р-н Замоскворечье,ЦАО,"СТРАХОВОЙ ДЕПОЗИТ РАЗБИВАЕМ,  Сдается уютная двухкомнатная квартира в шаговой доступности от метро Серпуховская — всего 3 минут пешком. Общая площадь 47,1 кв. м, жилая площадь 31,7 кв. м. Квартира расположена на 1 этаже 14-этажного дома. Окна выходят во двор, что обеспечит тихую атмосферу для проживания.

В квартире есть все необходимое для комфортной жизни. Выполнен косметический ремонт, поэтому можно сразу заехать и жить. В комнатах и на кухне есть мебель. На кухне площадью 9 кв. м установлена вся необходимая техника: холодильник, посудомоечная машина, стиральная машина . Санузел совмещенный, оборудован ванной. Интернет и телефон уже подключены, поэтому можно сразу пользоваться.

Дом в хорошем состоянии, с мусоропроводом,  с наземной парковкой, территория дома огорожена , что делает проживание здесь еще комфортнее. Вблизи находятся все необходимые объекты инфраструктуры: школы, детские сады, клиники и магазины.

Квартира подходит для комфортного проживания семьи или пары.
Рассматриваем арендаторов без вредных привычек, возможно с детьми.
Показываем по предварительной договоренности.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 90 000 ₽",4.9,90000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 90 000 ₽,,,2025-04-17 16:08:00,,76000.0,76 000 ₽/мес
