offer_id,date,date_iso,price,price_clean,change,change_clean,is_increase
290179716,17 авг 2024,2024-08-17 00:00:00,63 000 ₽/мес.,63000,1 000 ₽,+1000,True
290179716,29 июл 2024,2024-07-29 00:00:00,62 000 ₽/мес.,62000,1 000 ₽,+1000,True
290179716,29 июл 2024,2024-07-29 00:00:00,61 000 ₽/мес.,61000,2 000 ₽,+2000,True
290179716,28 июл 2024,2024-07-28 00:00:00,59 000 ₽/мес.,59000,1 000 ₽,-1000,False
290179716,28 июл 2024,2024-07-28 00:00:00,60 000 ₽/мес.,60000,1 000 ₽,+1000,True
290179716,25 июл 2024,2024-07-25 00:00:00,59 000 ₽/мес.,59000,5 000 ₽,+5000,True
290179716,12 июл 2024,2024-07-12 00:00:00,54 000 ₽/мес.,54000,1 000 ₽,-1000,False
290179716,29 мая 2024,2024-05-29 00:00:00,55 000 ₽/мес.,55000,4 000 ₽,-4000,False
290179716,25 мая 2024,2024-05-25 00:00:00,59 000 ₽/мес.,59000,9 000 ₽,-9000,False
290179716,23 мая 2024,2024-05-23 00:00:00,68 000 ₽/мес.,68000,1 000 ₽,-1000,False
290179716,22 мая 2024,2024-05-22 00:00:00,69 000 ₽/мес.,69000,1 000 ₽,+1000,True
290179716,16 мая 2024,2024-05-16 00:00:00,68 000 ₽/мес.,68000,1 000 ₽,-1000,False
290179716,22 апр 2024,2024-04-22 00:00:00,69 000 ₽/мес.,69000,1 000 ₽,-1000,False
290179716,5 апр 2024,2024-04-05 00:00:00,70 000 ₽/мес.,70000,10 000 ₽,+10000,True
290179716,18 фев 2024,2024-02-18 00:00:00,60 000 ₽/мес.,60000,1 ₽,+1,True
290179716,5 фев 2024,2024-02-05 00:00:00,59 999 ₽/мес.,59999,1 ₽,-1,False
290179716,13 янв 2024,2024-01-13 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,+5000,True
290179716,26 дек 2023,2023-12-26 00:00:00,55 000 ₽/мес.,55000,4 999 ₽,-4999,False
290179716,8 дек 2023,2023-12-08 00:00:00,59 999 ₽/мес.,59999,1 ₽,-1,False
290179716,3 ноя 2023,2023-11-03 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,+5000,True
290179716,11 сен 2023,2023-09-11 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,+5000,True
290179716,4 сен 2023,2023-09-04 00:00:00,50 000 ₽/мес.,50000,1 000 ₽,+1000,True
290179716,3 сен 2023,2023-09-03 00:00:00,49 000 ₽/мес.,49000,1 000 ₽,-1000,False
290179716,30 авг 2023,2023-08-30 00:00:00,50 000 ₽/мес.,50000,2 000 ₽,+2000,True
290179716,11 авг 2023,2023-08-11 00:00:00,48 000 ₽/мес.,48000,1 000 ₽,-1000,False
290179716,1 авг 2023,2023-08-01 00:00:00,49 000 ₽/мес.,49000,1 000 ₽,+1000,True
290179716,27 июл 2023,2023-07-27 00:00:00,48 000 ₽/мес.,48000,1 000 ₽,+1000,True
290179716,18 июл 2023,2023-07-18 00:00:00,47 000 ₽/мес.,47000,,,False
289350318,21 авг 2024,2024-08-21 00:00:00,95 000 ₽/мес.,95000,30 000 ₽,+30000,True
289350318,7 ноя 2023,2023-11-07 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,+5000,True
289350318,29 июн 2023,2023-06-29 00:00:00,60 000 ₽/мес.,60000,10 000 ₽,+10000,True
289350318,29 июн 2023,2023-06-29 00:00:00,50 000 ₽/мес.,50000,,,False
288005740,24 мар 2025,2025-03-24 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
288005740,9 фев 2025,2025-02-09 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
288005740,5 фев 2025,2025-02-05 00:00:00,100 000 ₽/мес.,100000,20 000 ₽,+20000,True
288005740,10 июл 2024,2024-07-10 00:00:00,80 000 ₽/мес.,80000,,,False
286122440,4 мар 2024,2024-03-04 00:00:00,98 000 ₽/мес.,98000,3 000 ₽,+3000,True
286122440,3 окт 2023,2023-10-03 00:00:00,95 000 ₽/мес.,95000,15 000 ₽,+15000,True
286122440,7 авг 2023,2023-08-07 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,+5000,True
286122440,12 апр 2023,2023-04-12 00:00:00,75 000 ₽/мес.,75000,,,False
280442830,9 апр 2025,2025-04-09 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,-5000,False
280442830,4 апр 2025,2025-04-04 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
280442830,25 мар 2025,2025-03-25 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
280442830,21 мар 2025,2025-03-21 00:00:00,80 000 ₽/мес.,80000,,,False
279494367,17 мар 2025,2025-03-17 00:00:00,57 000 ₽/мес.,57000,1 000 ₽,-1000,False
279494367,10 мар 2025,2025-03-10 00:00:00,58 000 ₽/мес.,58000,2 000 ₽,-2000,False
279494367,17 фев 2025,2025-02-17 00:00:00,60 000 ₽/мес.,60000,2 000 ₽,-2000,False
279494367,13 фев 2025,2025-02-13 00:00:00,62 000 ₽/мес.,62000,1 000 ₽,-1000,False
279494367,8 фев 2025,2025-02-08 00:00:00,63 000 ₽/мес.,63000,2 000 ₽,-2000,False
279494367,30 янв 2025,2025-01-30 00:00:00,65 000 ₽/мес.,65000,,,False
279286265,6 апр 2025,2025-04-06 00:00:00,55 000 ₽/мес.,55000,3 000 ₽,+3000,True
279286265,11 авг 2024,2024-08-11 00:00:00,52 000 ₽/мес.,52000,,,False
278021424,9 апр 2025,2025-04-09 00:00:00,100 000 ₽/мес.,100000,8 000 ₽,-8000,False
278021424,31 мар 2025,2025-03-31 00:00:00,108 000 ₽/мес.,108000,2 000 ₽,-2000,False
278021424,17 мар 2025,2025-03-17 00:00:00,110 000 ₽/мес.,110000,,,False
274645207,4 апр 2025,2025-04-04 00:00:00,68 000 ₽/мес.,68000,4 000 ₽,-4000,False
274645207,30 мар 2025,2025-03-30 00:00:00,72 000 ₽/мес.,72000,4 000 ₽,+4000,True
274645207,5 ноя 2024,2024-11-05 00:00:00,68 000 ₽/мес.,68000,2 000 ₽,-2000,False
274645207,29 окт 2024,2024-10-29 00:00:00,70 000 ₽/мес.,70000,25 000 ₽,+25000,True
274645207,29 окт 2024,2024-10-29 00:00:00,45 000 ₽/мес.,45000,,,False
274598446,6 мар 2025,2025-03-06 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
274598446,3 фев 2025,2025-02-03 00:00:00,80 000 ₽/мес.,80000,10 000 ₽,+10000,True
274598446,21 июн 2024,2024-06-21 00:00:00,70 000 ₽/мес.,70000,10 000 ₽,+10000,True
274598446,23 окт 2023,2023-10-23 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,+5000,True
274598446,16 фев 2023,2023-02-16 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,-5000,False
274598446,10 фев 2023,2023-02-10 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,+5000,True
274598446,9 июл 2022,2022-07-09 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,-5000,False
274598446,8 июл 2022,2022-07-08 00:00:00,60 000 ₽/мес.,60000,2 000 ₽,+2000,True
274598446,6 июл 2022,2022-07-06 00:00:00,58 000 ₽/мес.,58000,2 000 ₽,-2000,False
274598446,17 июн 2022,2022-06-17 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,-5000,False
274598446,14 июн 2022,2022-06-14 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,-5000,False
274598446,13 июн 2022,2022-06-13 00:00:00,70 000 ₽/мес.,70000,10 000 ₽,-10000,False
274598446,10 июн 2022,2022-06-10 00:00:00,80 000 ₽/мес.,80000,10 000 ₽,+10000,True
274598446,10 июн 2022,2022-06-10 00:00:00,70 000 ₽/мес.,70000,,,False
273625293,9 апр 2025,2025-04-09 00:00:00,75 000 ₽/мес.,75000,2 000 ₽,+2000,True
273625293,27 янв 2025,2025-01-27 00:00:00,73 000 ₽/мес.,73000,1 000 ₽,-1000,False
273625293,23 янв 2025,2025-01-23 00:00:00,74 000 ₽/мес.,74000,1 000 ₽,-1000,False
273625293,23 янв 2025,2025-01-23 00:00:00,75 000 ₽/мес.,75000,,,False
273448248,31 мар 2025,2025-03-31 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
273448248,22 мар 2025,2025-03-22 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
273448248,14 мар 2025,2025-03-14 00:00:00,95 000 ₽/мес.,95000,,,False
273115276,4 апр 2025,2025-04-04 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
273115276,31 мар 2025,2025-03-31 00:00:00,95 000 ₽/мес.,95000,20 000 ₽,+20000,True
273115276,15 мар 2024,2024-03-15 00:00:00,75 000 ₽/мес.,75000,,,False
272634465,10 апр 2025,2025-04-10 00:00:00,75 000 ₽/мес.,75000,25 000 ₽,+25000,True
272634465,9 апр 2024,2024-04-09 00:00:00,50 000 ₽/мес.,50000,,,False
272591317,30 мар 2025,2025-03-30 00:00:00,70 000 ₽/мес.,70000,2 500 ₽,-2500,False
272591317,26 мар 2025,2025-03-26 00:00:00,72 500 ₽/мес.,72500,2 500 ₽,-2500,False
272591317,12 мар 2025,2025-03-12 00:00:00,75 000 ₽/мес.,75000,2 000 ₽,-2000,False
272591317,10 мар 2025,2025-03-10 00:00:00,77 000 ₽/мес.,77000,3 000 ₽,-3000,False
272591317,24 фев 2025,2025-02-24 00:00:00,80 000 ₽/мес.,80000,30 500 ₽,+30500,True
272591317,24 фев 2025,2025-02-24 00:00:00,49 500 ₽/мес.,49500,,,False
272160985,5 апр 2025,2025-04-05 00:00:00,85 000 ₽/мес.,85000,23 000 ₽,+23000,True
272160985,5 апр 2025,2025-04-05 00:00:00,62 000 ₽/мес.,62000,,,False
271159992,20 мар 2025,2025-03-20 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,+5000,True
271159992,14 мар 2024,2024-03-14 00:00:00,70 000 ₽/мес.,70000,,,False
265122740,7 апр 2025,2025-04-07 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
265122740,1 апр 2025,2025-04-01 00:00:00,90 000 ₽/мес.,90000,,,False
262726424,18 дек 2024,2024-12-18 00:00:00,65 000 ₽/мес.,65000,2 000 ₽,-2000,False
262726424,13 дек 2024,2024-12-13 00:00:00,67 000 ₽/мес.,67000,3 000 ₽,-3000,False
262726424,11 дек 2024,2024-12-11 00:00:00,70 000 ₽/мес.,70000,,,False
254057776,Сегодня,2025-04-11 00:00:00,73 000 ₽/мес.,73000,3 000 ₽,-3000,False
254057776,31 мар 2025,2025-03-31 00:00:00,76 000 ₽/мес.,76000,,,False
252768481,10 апр 2025,2025-04-10 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
252768481,26 мар 2025,2025-03-26 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
252768481,22 фев 2025,2025-02-22 00:00:00,95 000 ₽/мес.,95000,10 000 ₽,-10000,False
252768481,19 фев 2025,2025-02-19 00:00:00,105 000 ₽/мес.,105000,,,False
249471661,7 апр 2025,2025-04-07 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
249471661,26 мар 2025,2025-03-26 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,+5000,True
249471661,15 дек 2024,2024-12-15 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
249471661,21 сен 2024,2024-09-21 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,+10000,True
249471661,18 сен 2024,2024-09-18 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
249471661,17 авг 2024,2024-08-17 00:00:00,100 000 ₽/мес.,100000,,,False
241707084,29 мар 2025,2025-03-29 00:00:00,50 000 ₽/мес.,50000,5 000 ₽,-5000,False
241707084,25 мар 2025,2025-03-25 00:00:00,55 000 ₽/мес.,55000,7 000 ₽,+7000,True
241707084,10 фев 2024,2024-02-10 00:00:00,48 000 ₽/мес.,48000,4 000 ₽,-4000,False
241707084,5 фев 2024,2024-02-05 00:00:00,52 000 ₽/мес.,52000,,,False
241302321,14 мар 2025,2025-03-14 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
241302321,6 мар 2025,2025-03-06 00:00:00,85 000 ₽/мес.,85000,10 000 ₽,-10000,False
241302321,5 мар 2025,2025-03-05 00:00:00,95 000 ₽/мес.,95000,37 000 ₽,+37000,True
241302321,5 мар 2025,2025-03-05 00:00:00,58 000 ₽/мес.,58000,,,False
232377716,22 мар 2025,2025-03-22 00:00:00,70 000 ₽/мес.,70000,15 000 ₽,+15000,True
232377716,22 мар 2025,2025-03-22 00:00:00,55 000 ₽/мес.,55000,,,False
227412991,28 мар 2025,2025-03-28 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
227412991,22 мар 2025,2025-03-22 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
227412991,14 авг 2024,2024-08-14 00:00:00,90 000 ₽/мес.,90000,,,False
224186630,25 ноя 2024,2024-11-25 00:00:00,60 000 ₽/мес.,60000,3 000 ₽,-3000,False
224186630,5 ноя 2024,2024-11-05 00:00:00,63 000 ₽/мес.,63000,7 000 ₽,-7000,False
224186630,22 окт 2024,2024-10-22 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,+5000,True
224186630,15 окт 2024,2024-10-15 00:00:00,65 000 ₽/мес.,65000,3 000 ₽,-3000,False
224186630,8 окт 2024,2024-10-08 00:00:00,68 000 ₽/мес.,68000,2 000 ₽,-2000,False
224186630,1 окт 2024,2024-10-01 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
224186630,26 сен 2024,2024-09-26 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
224186630,24 сен 2024,2024-09-24 00:00:00,80 000 ₽/мес.,80000,,,False
222723163,24 мар 2025,2025-03-24 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,+5000,True
222723163,7 дек 2024,2024-12-07 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,+5000,True
222723163,29 апр 2024,2024-04-29 00:00:00,70 000 ₽/мес.,70000,,,False
214775825,7 мар 2025,2025-03-07 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
214775825,18 фев 2025,2025-02-18 00:00:00,80 000 ₽/мес.,80000,,,False
205365263,19 мар 2025,2025-03-19 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,-5000,False
205365263,13 мар 2025,2025-03-13 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
205365263,4 мар 2025,2025-03-04 00:00:00,75 000 ₽/мес.,75000,32 000 ₽,+32000,True
205365263,4 мар 2025,2025-03-04 00:00:00,43 000 ₽/мес.,43000,,,False
203505716,17 фев 2025,2025-02-17 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
203505716,14 фев 2025,2025-02-14 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,-10000,False
203505716,28 янв 2025,2025-01-28 00:00:00,120 000 ₽/мес.,120000,,,False
199570370,7 апр 2025,2025-04-07 00:00:00,98 000 ₽/мес.,98000,6 000 ₽,-6000,False
199570370,3 апр 2025,2025-04-03 00:00:00,104 000 ₽/мес.,104000,4 000 ₽,+4000,True
199570370,17 мар 2025,2025-03-17 00:00:00,100 000 ₽/мес.,100000,,,False
199220310,14 мар 2025,2025-03-14 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,+5000,True
199220310,18 фев 2025,2025-02-18 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
199220310,10 фев 2025,2025-02-10 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,+10000,True
199220310,9 сен 2024,2024-09-09 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
199220310,23 авг 2024,2024-08-23 00:00:00,100 000 ₽/мес.,100000,,,False
198740701,30 мар 2025,2025-03-30 00:00:00,70 000 ₽/мес.,70000,10 000 ₽,+10000,True
198740701,15 апр 2024,2024-04-15 00:00:00,60 000 ₽/мес.,60000,,,False
192845340,19 мар 2025,2025-03-19 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,-5000,False
192845340,13 мар 2025,2025-03-13 00:00:00,65 000 ₽/мес.,65000,,,False
184978796,1 дек 2024,2024-12-01 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
184978796,8 ноя 2024,2024-11-08 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
184978796,9 окт 2024,2024-10-09 00:00:00,90 000 ₽/мес.,90000,,,False
166163447,6 апр 2025,2025-04-06 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,+10000,True
166163447,5 апр 2025,2025-04-05 00:00:00,80 000 ₽/мес.,80000,10 000 ₽,-10000,False
166163447,4 апр 2025,2025-04-04 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
166163447,4 апр 2025,2025-04-04 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
166163447,17 мар 2025,2025-03-17 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,+5000,True
166163447,19 авг 2024,2024-08-19 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,+5000,True
166163447,16 авг 2024,2024-08-16 00:00:00,90 000 ₽/мес.,90000,,,False
164777045,31 мар 2025,2025-03-31 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
164777045,17 мар 2025,2025-03-17 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
164777045,12 мар 2025,2025-03-12 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
164777045,11 мар 2025,2025-03-11 00:00:00,85 000 ₽/мес.,85000,,,False
153942662,8 апр 2025,2025-04-08 00:00:00,75 000 ₽/мес.,75000,3 000 ₽,-3000,False
153942662,5 апр 2025,2025-04-05 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
153942662,24 мар 2025,2025-03-24 00:00:00,80 000 ₽/мес.,80000,2 000 ₽,-2000,False
153942662,19 фев 2025,2025-02-19 00:00:00,82 000 ₽/мес.,82000,3 000 ₽,-3000,False
153942662,17 фев 2025,2025-02-17 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,+5000,True
153942662,29 июн 2024,2024-06-29 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
153942662,14 июн 2024,2024-06-14 00:00:00,85 000 ₽/мес.,85000,,,False
310613338,3 мар 2025,2025-03-03 00:00:00,95 000 ₽/мес.,95000,25 000 ₽,-25000,False
310613338,22 янв 2025,2025-01-22 00:00:00,120 000 ₽/мес.,120000,10 000 ₽,-10000,False
310613338,9 янв 2025,2025-01-09 00:00:00,130 000 ₽/мес.,130000,10 000 ₽,-10000,False
310613338,24 дек 2024,2024-12-24 00:00:00,140 000 ₽/мес.,140000,10 000 ₽,-10000,False
310613338,29 ноя 2024,2024-11-29 00:00:00,150 000 ₽/мес.,150000,,,False
313600748,12 мар 2025,2025-03-12 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
313600748,25 фев 2025,2025-02-25 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
313600748,13 фев 2025,2025-02-13 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
313600748,12 фев 2025,2025-02-12 00:00:00,100 000 ₽/мес.,100000,,,False
314887448,5 апр 2025,2025-04-05 00:00:00,69 000 ₽/мес.,69000,1 000 ₽,-1000,False
314887448,24 мар 2025,2025-03-24 00:00:00,70 000 ₽/мес.,70000,3 000 ₽,-3000,False
314887448,18 мар 2025,2025-03-18 00:00:00,73 000 ₽/мес.,73000,2 000 ₽,-2000,False
314887448,13 мар 2025,2025-03-13 00:00:00,75 000 ₽/мес.,75000,,,False
314019589,26 мар 2025,2025-03-26 00:00:00,70 000 ₽/мес.,70000,8 000 ₽,-8000,False
314019589,25 фев 2025,2025-02-25 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
314019589,21 фев 2025,2025-02-21 00:00:00,80 000 ₽/мес.,80000,,,False
315059903,Сегодня,2025-04-11 00:00:00,150 000 ₽/мес.,150000,50 000 ₽,+50000,True
315059903,7 апр 2025,2025-04-07 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,+5000,True
315059903,6 апр 2025,2025-04-06 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
315059903,5 апр 2025,2025-04-05 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
315059903,1 апр 2025,2025-04-01 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,-10000,False
315059903,27 мар 2025,2025-03-27 00:00:00,120 000 ₽/мес.,120000,10 000 ₽,-10000,False
315059903,22 мар 2025,2025-03-22 00:00:00,130 000 ₽/мес.,130000,20 000 ₽,-20000,False
315059903,17 мар 2025,2025-03-17 00:00:00,150 000 ₽/мес.,150000,,,False
314687893,2 апр 2025,2025-04-02 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
314687893,26 мар 2025,2025-03-26 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
314687893,16 мар 2025,2025-03-16 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
314687893,9 мар 2025,2025-03-09 00:00:00,100 000 ₽/мес.,100000,,,False
316073048,9 апр 2025,2025-04-09 00:00:00,120 000 ₽/мес.,120000,20 000 ₽,+20000,True
316073048,9 апр 2025,2025-04-09 00:00:00,100 000 ₽/мес.,100000,,,False
314939405,7 апр 2025,2025-04-07 00:00:00,87 000 ₽/мес.,87000,8 000 ₽,-8000,False
314939405,20 мар 2025,2025-03-20 00:00:00,95 000 ₽/мес.,95000,10 000 ₽,-10000,False
314939405,14 мар 2025,2025-03-14 00:00:00,105 000 ₽/мес.,105000,,,False
315082999,6 апр 2025,2025-04-06 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,+5000,True
315082999,2 апр 2025,2025-04-02 00:00:00,75 000 ₽/мес.,75000,3 000 ₽,-3000,False
315082999,1 апр 2025,2025-04-01 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
315082999,1 апр 2025,2025-04-01 00:00:00,80 000 ₽/мес.,80000,2 000 ₽,-2000,False
315082999,31 мар 2025,2025-03-31 00:00:00,82 000 ₽/мес.,82000,2 000 ₽,-2000,False
315082999,30 мар 2025,2025-03-30 00:00:00,84 000 ₽/мес.,84000,1 000 ₽,-1000,False
315082999,29 мар 2025,2025-03-29 00:00:00,85 000 ₽/мес.,85000,1 000 ₽,-1000,False
315082999,28 мар 2025,2025-03-28 00:00:00,86 000 ₽/мес.,86000,3 000 ₽,-3000,False
315082999,28 мар 2025,2025-03-28 00:00:00,89 000 ₽/мес.,89000,1 000 ₽,-1000,False
315082999,21 мар 2025,2025-03-21 00:00:00,90 000 ₽/мес.,90000,2 000 ₽,-2000,False
315082999,21 мар 2025,2025-03-21 00:00:00,92 000 ₽/мес.,92000,3 000 ₽,-3000,False
315082999,20 мар 2025,2025-03-20 00:00:00,95 000 ₽/мес.,95000,1 000 ₽,-1000,False
315082999,19 мар 2025,2025-03-19 00:00:00,96 000 ₽/мес.,96000,4 000 ₽,-4000,False
315082999,19 мар 2025,2025-03-19 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,-5000,False
315082999,18 мар 2025,2025-03-18 00:00:00,105 000 ₽/мес.,105000,5 000 ₽,-5000,False
315082999,18 мар 2025,2025-03-18 00:00:00,110 000 ₽/мес.,110000,,,False
167530364,26 мар 2025,2025-03-26 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
167530364,21 мар 2025,2025-03-21 00:00:00,80 000 ₽/мес.,80000,,,False
313354029,27 мар 2025,2025-03-27 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
313354029,2 мар 2025,2025-03-02 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
313354029,6 фев 2025,2025-02-06 00:00:00,100 000 ₽/мес.,100000,,,False
315375920,3 апр 2025,2025-04-03 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
315375920,25 мар 2025,2025-03-25 00:00:00,75 000 ₽/мес.,75000,,,False
314750273,8 апр 2025,2025-04-08 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
314750273,10 мар 2025,2025-03-10 00:00:00,110 000 ₽/мес.,110000,,,False
307359742,17 мар 2025,2025-03-17 00:00:00,83 000 ₽/мес.,83000,5 000 ₽,-5000,False
307359742,9 мар 2025,2025-03-09 00:00:00,88 000 ₽/мес.,88000,1 000 ₽,+1000,True
307359742,14 ноя 2024,2024-11-14 00:00:00,87 000 ₽/мес.,87000,3 000 ₽,-3000,False
307359742,18 сен 2024,2024-09-18 00:00:00,90 000 ₽/мес.,90000,,,False
305966075,8 апр 2025,2025-04-08 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
305966075,5 апр 2025,2025-04-05 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
305966075,25 янв 2025,2025-01-25 00:00:00,100 000 ₽/мес.,100000,20 000 ₽,-20000,False
305966075,3 дек 2024,2024-12-03 00:00:00,120 000 ₽/мес.,120000,20 000 ₽,+20000,True
305966075,30 сен 2024,2024-09-30 00:00:00,100 000 ₽/мес.,100000,,,False
315616731,3 апр 2025,2025-04-03 00:00:00,100 000 ₽/мес.,100000,20 000 ₽,-20000,False
315616731,31 мар 2025,2025-03-31 00:00:00,120 000 ₽/мес.,120000,,,False
315210659,2 апр 2025,2025-04-02 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
315210659,23 мар 2025,2025-03-23 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
315210659,20 мар 2025,2025-03-20 00:00:00,90 000 ₽/мес.,90000,,,False
310783742,31 мар 2025,2025-03-31 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
310783742,4 мар 2025,2025-03-04 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
310783742,30 янв 2025,2025-01-30 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
310783742,3 дек 2024,2024-12-03 00:00:00,100 000 ₽/мес.,100000,,,False
316016115,10 апр 2025,2025-04-10 00:00:00,45 000 ₽/мес.,45000,35 000 ₽,-35000,False
316016115,9 апр 2025,2025-04-09 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
316016115,8 апр 2025,2025-04-08 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
316016115,8 апр 2025,2025-04-08 00:00:00,90 000 ₽/мес.,90000,,,False
315227868,1 апр 2025,2025-04-01 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
315227868,21 мар 2025,2025-03-21 00:00:00,95 000 ₽/мес.,95000,,,False
182246958,4 апр 2025,2025-04-04 00:00:00,64 000 ₽/мес.,64000,4 000 ₽,+4000,True
182246958,4 апр 2025,2025-04-04 00:00:00,60 000 ₽/мес.,60000,,,False
315051677,25 мар 2025,2025-03-25 00:00:00,75 000 ₽/мес.,75000,3 000 ₽,-3000,False
315051677,22 мар 2025,2025-03-22 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
315051677,17 мар 2025,2025-03-17 00:00:00,80 000 ₽/мес.,80000,,,False
314690850,9 апр 2025,2025-04-09 00:00:00,49 999 ₽/мес.,49999,1 ₽,-1,False
314690850,7 апр 2025,2025-04-07 00:00:00,50 000 ₽/мес.,50000,2 000 ₽,-2000,False
314690850,6 апр 2025,2025-04-06 00:00:00,52 000 ₽/мес.,52000,2 000 ₽,+2000,True
314690850,6 апр 2025,2025-04-06 00:00:00,50 000 ₽/мес.,50000,1 000 ₽,-1000,False
